Date,Open,High,Low,Close,Adj Close,Volume,SMA20,SMA50,EMA20,EMA50,RSI,Daily Return,STD20,Bollinger Upper Band,Bollinger Lower Band
2024-12-10,131.55999755859375,131.55999755859375,127.06999969482422,127.73999786376953,127.73999786376953,38907200,138.36450004577637,149.3110008239746,139.36439306060157,145.01693309532368,33.15987252141204,-0.023916843968819657,3.933504632490793,146.23150931075796,130.49749078079478
2024-12-11,128.52000427246094,131.2100067138672,126.22000122070312,130.14999389648438,130.14999389648438,45588100,137.69049949645995,148.7190007019043,138.48683123544757,144.4339158718398,39.42060382496729,0.018866416729433677,4.133583576288213,145.95766664903638,129.42333234388352
2024-12-12,130.0,132.32000732421875,129.07000732421875,130.60000610351562,130.60000610351562,34267100,137.25549964904786,148.13540084838868,137.73570503240643,143.8914096064153,40.30942919710912,0.003457642936112393,4.404207605275314,146.0639148595985,128.44708443849723
2024-12-13,131.3000030517578,131.3000030517578,124.7699966430664,126.91000366210938,126.91000366210938,67544700,136.65900001525878,147.41660079956054,136.7046858542829,143.2254721184033,35.096409018027074,-0.02825422870563643,4.952119531194541,146.56323907764786,126.7547609528697
2024-12-16,126.01000213623047,127.76000213623047,123.12000274658203,126.69000244140625,126.69000244140625,42090300,136.24850044250488,146.53240097045898,135.750906481628,142.57702232714854,29.84367205807368,-0.0017335215062231901,5.423452392839338,147.09540522818355,125.4015956568262
2024-12-17,124.44999694824219,127.08000183105469,123.1500015258789,125.0199966430664,125.0199966430664,43314900,135.55300064086913,145.61340087890625,134.72891506843166,141.88851151600807,31.367377690797966,-0.01318182781717303,5.929752718665411,147.41250607819995,123.6934952035383
2024-12-18,125.43000030517578,127.75,120.43000030517578,121.41000366210938,121.41000366210938,49724400,134.65400085449218,144.58560089111327,133.4604473154486,141.0854327766395,29.52224132554592,-0.028875324571185246,6.638068721242554,147.9301382969773,121.37786341200707
2024-12-19,122.16000366210938,123.37999725341797,118.44999694824219,118.87999725341797,118.87999725341797,46160700,133.7180004119873,143.54280075073243,132.07183302382663,140.21463138357197,25.79368323151735,-0.020838533336450138,7.468648425331335,148.65529726264998,118.78070356132463
2024-12-20,118.0,121.86000061035156,117.9000015258789,119.20999908447266,119.20999908447266,53591200,132.80400009155272,142.64340087890625,130.8468964581739,139.39092031301905,15.639139460353462,0.0027759239458191587,8.076540508731824,148.95708110901637,116.65091907408907
2024-12-23,120.70999908447266,126.33999633789062,120.47000122070312,124.5999984741211,124.5999984741211,47777900,132.11649971008302,141.7776008605957,130.251953793026,138.81088416247403,27.46371737551445,0.04521432288435023,8.164344655938917,148.44518902196086,115.78781039820518
2024-12-24,127.51000213623047,127.51000213623047,124.66000366210938,126.29000091552734,126.29000091552734,24829600,131.37449951171874,140.99800079345704,129.87462494754993,138.319869133182,26.8567057519886,0.013563422649296886,7.974193496176789,147.32288650407233,115.42611251936516
2024-12-26,125.5199966430664,127.30000305175781,125.05000305175781,125.05999755859375,125.05999755859375,24998200,130.7414993286133,140.36640075683593,129.41608900574457,137.79987416947267,27.87731925969247,-0.009739514989443365,7.9464034721970505,146.63430627300738,114.84869238421919
2024-12-27,124.37000274658203,126.18000030517578,122.26000213623047,125.19000244140625,125.19000244140625,32924000,130.1889991760254,139.7476007080078,129.01360457104568,137.30536939582302,30.409381381526075,0.0010395401035538931,7.928103423534188,146.04520602309375,114.33279232895701
2024-12-30,123.55999755859375,124.0999984741211,122.3499984741211,122.44000244140625,122.44000244140625,30501600,129.45199966430664,139.07140075683594,128.38754722536572,136.72241382898315,35.57990915730112,-0.021966610323273295,7.9291309959403975,145.31026165618744,113.59373767242585
2024-12-31,123.0999984741211,123.55000305175781,120.13999938964844,120.79000091552734,120.79000091552734,30203400,128.38849983215331,138.3678007507324,127.6639713863335,136.09761332257312,37.47749674754458,-0.013476000432689594,7.567239718635422,143.52297926942416,113.25402039488247
2025-01-02,122.29000091552734,123.13999938964844,119.44000244140625,120.62999725341797,120.62999725341797,34256200,127.32099990844726,137.6224008178711,126.9940690879606,135.49104014339056,31.333367840085728,-0.0013246432725939616,7.036273318627982,141.39354654570323,113.2484532711913
2025-01-03,121.6500015258789,125.55999755859375,121.41999816894531,125.37000274658203,125.37000274658203,36785300,126.38999977111817,137.0480009460449,126.8393961030674,135.09413671606472,41.221890167055136,0.039293754464789776,5.84577724201719,138.08155425515255,114.69844528708379
2025-01-06,129.07000732421875,130.72999572753906,127.36000061035156,129.5500030517578,129.5500030517578,48020200,125.79949989318848,136.58080093383788,127.09754914579982,134.8767197096213,54.35930785232248,0.033341311426985154,4.747298473828878,135.29409684084624,116.30490294553073
2025-01-07,130.50999450683594,131.7100067138672,126.8499984741211,127.33000183105469,127.33000183105469,39220400,125.23650016784669,136.05860092163087,127.11968749677646,134.58076998889322,50.99132405327524,-0.017136249852623964,3.7035280210966826,132.64355621004006,117.82944412565332
2025-01-08,124.51000213623047,125.30000305175781,120.12000274658203,121.83999633789062,121.83999633789062,46723100,124.78500022888184,135.3708009338379,126.61685976735876,134.08113180650096,45.595570981526095,-0.04311635446647022,3.526808645987795,131.83861752085744,117.73138293690626
2025-01-10,118.18000030517578,118.70999908447266,114.44999694824219,116.04000091552734,116.04000091552734,59415600,124.20000038146972,134.49320098876953,125.60953987670814,133.37363647744317,42.98772742461222,-0.04760337817376936,3.9551945246047646,132.11038943067925,116.2896113322602
2025-01-13,115.27999877929688,117.4800033569336,114.41000366210938,117.31999969482422,117.31999969482422,39128900,123.55850067138672,133.51460098266602,124.82005985938585,132.74408209381104,47.89417311546455,0.01103066846947609,3.979746486772627,131.51799364493198,115.59900769784147
2025-01-14,118.0,118.66000366210938,114.5,116.08999633789062,116.08999633789062,37005300,122.83300018310547,132.8644007873535,123.98862523829106,132.09098069161809,45.888243722192904,-0.010484174566426141,3.9510025306005403,130.73500524430654,114.93099512190439
2025-01-15,117.55000305175781,120.41999816894531,117.45999908447266,119.95999908447266,119.95999908447266,38185800,122.48549995422363,132.3822006225586,123.60494655697502,131.61525592271042,43.629879551185816,0.03333622937947234,3.8785174100618365,130.2425347743473,114.72846513409995
2025-01-16,120.23999786376953,121.08999633789062,118.25,118.44000244140625,118.44000244140625,29414100,122.07299995422363,131.91380065917969,123.11304711739704,131.09857931560046,39.17242273427646,-0.012670862409694283,3.8463936127808824,129.7657871797854,114.38021272866187
2025-01-17,120.77999877929688,122.73999786376953,120.55000305175781,121.45999908447266,121.45999908447266,35765900,121.89500007629394,131.5288005065918,122.95561397140423,130.72059577712486,45.26814281883545,0.025498113650921583,3.7847160368749866,129.4644321500439,114.32556800254396
2025-01-21,122.38999938964844,123.75,121.12000274658203,122.27999877929688,122.27999877929688,31578800,121.93849983215333,131.14120040893556,122.891269667394,130.38959197328847,46.24321864621131,0.0067511913469875395,3.783847888481421,129.50619560911616,114.37080405519049
2025-01-22,123.08000183105469,125.6500015258789,121.91000366210938,123.75,123.75,35023800,122.18199996948242,130.71420028686524,122.97305350859457,130.12921581747324,51.748994835237724,0.012021599896777202,3.7330236123474787,129.64804719417737,114.71595274478746
2025-01-23,121.43000030517578,123.70999908447266,120.62999725341797,123.04000091552734,123.04000091552734,24921100,122.37350006103516,130.1786001586914,122.97942945211199,129.85120738994596,53.08134675181384,-0.005737366339172989,3.670248601777566,129.7139972645903,115.03300285748003
2025-01-24,124.55000305175781,125.25,122.2300033569336,122.83999633789062,122.83999633789062,31570300,122.28549995422364,129.67640014648438,122.96615010790043,129.57625793692418,53.023253678024616,-0.0016255248386581878,3.6349850821023257,129.5554701184283,115.01552979001899
2025-01-27,117.80000305175781,118.08000183105469,112.80000305175781,115.01000213623047,115.01000213623047,61067900,121.72150001525878,129.02960006713866,122.20842172964616,129.00503221924993,36.9323905526384,-0.0637414069935539,3.8497035861459676,129.4209071875507,114.02209284296684
2025-01-28,115.18000030517578,116.1500015258789,112.94999694824219,114.16999816894531,114.16999816894531,40554800,121.17700004577637,128.44039993286134,121.44285758100798,128.4232661780615,28.815422052605413,-0.007303747080103173,4.113739151180906,129.40447834813818,112.94952174341455
2025-01-29,115.7699966430664,118.5199966430664,114.95999908447266,117.3499984741211,117.3499984741211,40199100,120.78499984741211,128.0013998413086,121.05306147559018,127.98902038575012,36.607618377953145,0.027853204486086636,4.084647868395579,128.95429558420327,112.61570411062095
2025-01-30,118.52999877929688,120.44000244140625,117.08999633789062,118.86000061035156,118.86000061035156,29788400,120.60599975585937,127.6017999267578,120.84419853604365,127.6310196102443,45.52284279320214,0.012867508784531134,4.086746124189765,128.7794920042389,112.43250750747984
2025-01-31,119.13999938964844,119.56999969482422,115.33000183105469,115.94999694824219,115.94999694824219,40533600,120.36399955749512,127.22279998779297,120.37808409911018,127.1729402901658,49.85191848223537,-0.024482615237812366,4.216518940807845,128.7970374391108,111.93096167587943
2025-02-03,113.87999725341797,115.16000366210938,112.9800033569336,114.2699966430664,114.2699966430664,34586100,120.04599952697754,126.72960006713868,119.79636148424888,126.66694250008348,45.047089630865266,-0.014489006894288226,4.429834521943712,128.90566857086498,111.18633048309012
2025-02-04,115.44999694824219,119.8499984741211,114.79000091552734,119.5,119.5,69412100,119.75249938964843,126.3318000793457,119.76813658098708,126.38588593145276,54.90083763231372,0.04576882393083492,4.249306460645192,128.25111231093882,111.25388646835805
2025-02-05,107.61000061035156,112.08999633789062,106.5,112.01000213623047,112.01000213623047,110385200,118.87549934387206,125.82,119.0292666338674,125.82212578262052,39.651137476869486,-0.06267780639137688,3.91789488747964,126.71128911883135,111.03970956891278
2025-02-06,110.93000030517578,112.55999755859375,109.0199966430664,110.16000366210938,110.16000366210938,50426600,118.01699943542481,125.2733999633789,118.1845749222714,125.20792491514949,39.31337428339042,-0.016516368528152192,3.848368878358261,125.71373719214132,110.32026167870829
2025-02-07,109.12999725341797,109.91999816894531,106.79000091552734,107.55999755859375,107.55999755859375,46082500,117.30299949645996,124.65759979248047,117.17271041144495,124.51584933253946,31.86326187149851,-0.023602088027253054,4.388541192297587,126.08008188105514,108.52591711186479
2025-02-10,108.44000244140625,111.4000015258789,108.1500015258789,110.4800033569336,110.4800033569336,34905400,117.02499961853027,124.04459976196289,116.53530973958672,123.96542400016276,35.40327897691421,0.027147693051491117,4.64156855517466,126.30813672887959,107.74186250818096
2025-02-11,108.9800033569336,113.06999969482422,108.94000244140625,111.0999984741211,111.0999984741211,35033800,116.71399955749511,123.51219970703124,116.01766104763762,123.46089750894545,34.015672548130055,0.005611831085707397,4.825498104380942,126.364995766257,107.06300334873323
2025-02-12,109.5199966430664,111.83999633789062,109.05999755859375,111.72000122070312,111.72000122070312,25319700,116.49549980163575,123.02179962158203,115.60836011173909,123.00047020352419,35.66363429940721,0.005580582854161298,4.952506030474766,126.40051186258528,106.59048774068621
2025-02-13,112.0,114.5999984741211,110.4000015258789,111.80999755859375,111.80999755859375,40911800,116.0879997253418,122.51439971923828,115.24661129715382,122.56162813901712,35.991877225885446,0.0008055526038961425,4.987611248731953,126.0632222228057,106.1127772278779
2025-02-14,112.6500015258789,114.62999725341797,111.69999694824219,113.0999984741211,113.0999984741211,32477200,115.82099952697754,121.93519973754883,115.04217198067451,122.19058383843297,47.091071172941525,0.011537438008182743,4.9979969987115505,125.81699352440064,105.82500552955445
2025-02-18,114.05000305175781,115.55000305175781,113.44999694824219,114.27999877929688,114.27999877929688,31720300,115.46199951171874,121.38119979858398,114.96958405673378,121.88036481650607,50.16581333406937,0.010433247755045505,4.82656166742281,125.11512284656436,105.80887617687313
2025-02-19,114.25,116.11000061035156,113.13999938964844,114.69000244140625,114.69000244140625,28807700,115.08249969482422,120.79519973754883,114.94295723622639,121.59838982140411,45.62500894069177,0.0035877114673512622,4.552897956840732,124.18829560850568,105.97670378114276
2025-02-20,115.01000213623047,116.55000305175781,113.11000061035156,114.16999816894531,114.16999816894531,27219600,114.60349960327149,120.25139968872071,114.86934208696152,121.3070803448371,42.02652257038572,-0.004533998268302475,4.071512017362671,122.74652363799683,106.46047556854614
2025-02-21,114.8499984741211,115.76000213623047,110.43000030517578,110.83999633789062,110.83999633789062,41353700,113.99349937438964,119.6963996887207,114.4855948727643,120.89660646221176,41.43480106806347,-0.02916704812526183,3.631111102209292,121.25572157880822,106.73127716997107
2025-02-24,111.48999786376953,111.5999984741211,107.9800033569336,108.11000061035156,108.11000061035156,29072200,113.25699958801269,119.24119979858398,113.87839541920118,120.3951709386094,40.02591720084348,-0.02463005970531429,3.211990687619256,119.6809809632512,106.83301821277418
2025-02-25,107.88999938964844,108.63999938964844,103.62000274658203,103.95999908447266,103.95999908447266,39169200,112.70449943542481,118.76559982299804,112.93378624446514,119.75065439530992,23.926182306109126,-0.038386842127920096,3.7924916918777694,120.28948281918035,105.11951605166927
2025-02-26,104.94999694824219,105.80000305175781,103.98999786376953,104.73999786376953,104.73999786376953,29178200,112.23299942016601,118.25739990234375,112.15342544630366,119.16200119799463,34.25725287745989,0.007502874049307051,4.168277600144393,120.5695546204548,103.89644421987722
2025-02-27,105.08000183105469,105.76000213623047,99.5,99.51000213623047,99.51000213623047,47263700,111.34099960327148,117.63559982299805,110.94928989296335,118.39133456812152,29.882890130126242,-0.04993312807148875,4.866069049997355,121.0731377032662,101.60886150327677
2025-02-28,99.55999755859375,101.80000305175781,98.69000244140625,99.86000061035156,99.86000061035156,45194600,110.39099960327148,117.0945997619629,109.89316710414317,117.66461558938545,34.10405334401827,0.003517219039367969,5.166297125135371,120.72359385354223,100.05840535300074
2025-03-03,101.5199966430664,102.33999633789062,97.08999633789062,98.2300033569336,98.2300033569336,38958000,109.50499992370605,116.52539978027343,108.78238960440893,116.90247393321087,23.288260111529596,-0.016322824388697255,5.658758294596876,120.82251651289981,98.1874833345123
2025-03-04,96.0,103.18000030517578,95.88999938964844,100.75,100.75,54156900,108.82900009155273,116.0399998474121,108.01740011827474,116.26904358288888,29.158274484355132,0.025654042114908737,5.863422198879124,120.55584448931097,97.10215569379449
2025-03-05,100.36000061035156,101.83999633789062,98.87000274658203,101.66999816894531,101.66999816894531,27855500,107.9375,115.64519973754882,107.41288564691003,115.69653199802835,30.003964979455574,0.009131495473402529,5.499762190939693,118.93702438187938,96.93797561812062
2025-03-06,99.05000305175781,101.08000183105469,98.2699966430664,98.8499984741211,98.8499984741211,28985000,107.27949981689453,115.24459976196289,106.5973725828349,115.0358836245418,26.740842875784068,-0.027736793012804184,5.767597440578649,118.81469469805182,95.74430493573723
2025-03-07,98.87999725341797,100.6500015258789,96.38999938964844,100.30999755859375,100.30999755859375,33254400,106.78699951171875,114.86659973144532,105.9985749614786,114.4583978964654,27.18514992186877,0.014769844279308497,5.927029755854974,118.6410590234287,94.9329400000088
2025-03-10,98.56999969482422,101.29000091552734,95.83000183105469,96.62999725341797,96.62999725341797,38733200,106.24049949645996,114.30719970703124,105.10632946547281,113.75924493007138,21.093995017526623,-0.036686276490298986,6.341417226498525,118.923333949457,93.55766504346292
2025-03-11,96.79000091552734,98.16000366210938,94.7300033569336,96.76000213623047,96.76000213623047,34078300,105.5544994354248,113.71659973144531,104.31144114840211,113.09260795776389,20.363628384583123,0.0013453884560459262,6.595662019003794,118.7458234734324,92.36317539741721
2025-03-12,99.05000305175781,101.72000122070312,98.16999816894531,100.79000091552734,100.79000091552734,34241300,105.03899955749512,113.23119979858399,103.97606588812832,112.61015277963696,30.183645654260374,0.041649428382845244,6.542112470612256,118.12322449871962,91.95477461627061
2025-03-13,99.72000122070312,100.06999969482422,97.2699966430664,98.11000061035156,98.11000061035156,28575200,104.35849952697754,112.6895997619629,103.41739300453054,112.04151936123361,30.776198490618896,-0.026589942264430566,6.518391444051155,117.39528241507985,91.32171663887523
2025-03-14,99.63999938964844,101.22000122070312,99.58000183105469,100.97000122070312,100.97000122070312,24715300,103.81649971008301,112.26019973754883,103.18430807273745,111.60734217925203,39.259925560590816,0.029150959051668757,6.313648270407097,116.44379625089721,91.18920316926881
2025-03-17,102.5999984741211,106.1500015258789,102.5999984741211,104.58999633789062,104.58999633789062,43689500,103.39099960327148,111.9361996459961,103.31818314560918,111.33215214625747,50.963004532156475,0.03585218454414796,5.930185388418692,115.25137038010887,91.5306288264341
2025-03-18,103.8499984741211,104.55000305175781,102.97000122070312,103.51000213623047,103.51000213623047,27152800,102.85249977111816,111.59379974365234,103.33645162090644,111.0254011654721,48.13693350381031,-0.010325979916579242,5.349958648350085,113.55241706781833,92.152582474418
2025-03-19,104.41999816894531,107.9000015258789,101.95999908447266,106.2300033569336,106.2300033569336,32287500,102.42949981689453,111.21099975585938,103.61202797671855,110.837346349451,61.016400955150644,0.026277665583692267,4.653926327757623,111.73735247240978,93.12164716137929
2025-03-20,105.12000274658203,108.26000213623047,105.12000274658203,107.13999938964844,107.13999938964844,26871800,102.07799987792968,110.76279968261719,103.94802525414045,110.69235235102737,61.71925777198955,0.008566280748925958,3.929644657487474,109.93728919290463,94.21871056295474
2025-03-21,105.33000183105469,107.25,104.33000183105469,106.44000244140625,106.44000244140625,30767900,101.85800018310547,110.34499969482422,104.18535641483243,110.52559353104223,63.624301345311466,-0.006533479113588814,3.514530159758799,108.88706050262307,94.82893986358788
2025-03-24,109.7300033569336,114.8499984741211,109.4000015258789,113.8499984741211,113.8499984741211,53342000,102.14500007629394,110.18519973754883,105.10579851571705,110.65596235233946,68.703605707801,0.06961664658730116,4.216257117452216,110.57751431119837,93.71248584138951
2025-03-25,113.2699966430664,114.94999694824219,112.70999908447266,114.80999755859375,114.80999755859375,29077500,102.6875,110.16059967041015,106.03000794837197,110.81886569376121,68.73931264038549,0.008432139634071856,5.073053030792429,112.83360606158486,92.54139393841514
2025-03-26,114.11000061035156,115.9000015258789,108.68000030517578,110.19000244140625,110.19000244140625,39824000,102.96000022888184,110.0179997253418,106.42619790008953,110.79420438974729,65.38254316478489,-0.04024035550414207,5.329022532663783,113.61804529420941,92.30195516355427
2025-03-27,106.11000061035156,107.62000274658203,105.55000305175781,106.6500015258789,106.6500015258789,32773700,103.31700019836425,109.82919982910157,106.4475125311171,110.6316866303799,58.14073869584307,-0.03212633484974958,5.324895774060112,113.96679174648447,92.66720865024404
2025-03-28,105.52999877929688,106.51000213623047,102.4800033569336,103.22000122070312,103.22000122070312,31069100,103.48500022888183,109.49439987182618,106.14013050155386,110.34103230058867,58.51642213744237,-0.0321612776005773,5.262728267496016,114.01045676387386,92.9595436938898
2025-03-31,100.23999786376953,102.81999969482422,98.80000305175781,102.73999786376953,102.73999786376953,30865300,103.71049995422364,109.18039978027343,105.8163083455744,110.04295251875263,57.65881031407171,-0.004650294044341807,5.120407577372103,113.95131510896785,93.46968479947942
2025-04-01,102.16000366210938,102.83000183105469,100.93000030517578,102.77999877929688,102.77999877929688,23523200,103.81199989318847,108.80679977416992,105.52713600592892,109.75813080347986,52.838800271045,0.00038934121431832835,5.07858314843177,113.96916619005201,93.65483359632493
2025-04-02,101.5199966430664,104.19000244140625,100.76000213623047,102.95999908447266,102.95999908447266,20794000,103.87649993896484,108.42039978027344,105.28264677531403,109.49153740273448,57.45007900119797,0.0017513164751277177,5.058097509977944,113.99269495892074,93.76030491900895
2025-04-03,97.79000091552734,99.44999694824219,93.63999938964844,93.80000305175781,93.80000305175781,50472500,103.62400016784667,107.82139984130859,104.18906165878487,108.87618311446089,40.7721973298477,-0.08896655122538999,5.434284961640738,114.49257009112814,92.7554302445652
2025-04-04,90.0999984741211,91.08000183105469,83.66999816894531,85.76000213623047,85.76000213623047,65847000,102.89650039672851,107.07579986572266,102.4339131328273,107.9696662133538,28.241273049747306,-0.08571429268601372,6.7225163752003185,116.34153314712916,89.45146764632787
2025-04-07,80.68000030517578,89.0,77.75,83.63999938964844,83.63999938964844,70515400,102.24700050354004,106.29179992675782,100.64401658585788,107.01556163203203,27.578416539553103,-0.024720180664342672,7.886561084486533,118.0201226725131,86.47387833456698
2025-04-08,86.1500015258789,88.93000030517578,76.4800033569336,78.20999908447266,78.20999908447266,69910200,101.31950035095215,105.55579986572266,98.50744349048787,105.88593172820617,20.204156933858883,-0.06492109450980954,9.493000813684812,120.30550197832179,82.33349872358252
2025-04-09,79.22000122070312,97.91000366210938,78.87000274658203,96.83999633789062,96.83999633789062,97827400,101.12200012207032,105.20919982910156,98.34863899976432,105.53118916388009,42.04509993400585,0.23820480081192907,9.54554093823405,120.21308199853841,82.03091824560222
2025-04-10,91.0,92.94999694824219,85.05999755859375,88.69999694824219,88.69999694824219,65210600,100.65149993896485,104.63619979858399,97.42972070914317,104.87114241032566,37.71127231000924,-0.08405617201023685,9.926138533696347,120.50377700635754,80.79922287157216
2025-04-11,90.51000213623047,94.76000213623047,90.5,93.4000015258789,93.4000015258789,57892600,100.27299995422364,104.12699981689452,97.04593792978466,104.42129374819051,35.28141889383775,0.05298765207826617,10.056822347912663,120.38664465004896,80.1593552583983
2025-04-14,97.11000061035156,97.37000274658203,93.44999694824219,94.5,94.5,36003000,99.7685001373291,103.69799987792969,96.80346765075755,104.03222340512421,35.41158067769541,0.011777285397755799,10.081913217560432,119.93232657244997,79.60467370220823
2025-04-15,94.66000366210938,96.8499984741211,94.62000274658203,95.29000091552734,95.29000091552734,28116500,99.35750007629395,103.31839996337891,96.659327961688,103.68939115063023,38.67436905272922,0.008359798047908429,10.08890533280169,119.53531074189732,79.17968941069057
2025-04-16,87.61000061035156,90.47000122070312,85.30000305175781,88.29000091552734,88.29000091552734,62109000,98.46049995422364,102.69419998168945,95.862249195387,103.0854934943517,36.741768375390855,-0.07345996361365725,10.242070764670224,118.94464148356408,77.97635842488319
2025-04-17,88.83999633789062,89.02999877929688,86.5199966430664,87.5,87.5,34693400,97.4784999847412,102.20399993896484,95.06584451011204,102.4742976710438,38.19819836332319,-0.008947795982958362,10.307413344970557,118.09332667468232,76.8636732948001
2025-04-21,86.0199966430664,86.13999938964844,83.75,85.55999755859375,85.55999755859375,33855400,96.43449974060059,101.71199981689453,94.1605257528246,101.81099178428106,37.37878416426581,-0.02217145647321428,10.408893138545222,117.25228601769103,75.61671346351014
2025-04-22,86.12000274658203,87.16999816894531,85.16999816894531,86.26000213623047,86.26000213623047,35236700,95.05499992370605,101.28599990844727,93.40809493219659,101.20114905298496,37.98021353642263,0.00818144690989886,9.789135980074146,114.63327188385435,75.47672796355775
2025-04-23,91.87999725341797,93.73999786376953,90.12000274658203,90.38999938964844,90.38999938964844,41102600,93.8340000152588,100.88419982910156,93.12065726147772,100.77718239952078,41.351315059953265,0.04787847381333776,8.652355822765198,111.1387116607892,76.52928836972839
2025-04-24,91.58999633789062,94.75,90.37000274658203,94.47000122070312,94.47000122070312,33681900,93.04799995422363,100.55159988403321,93.24916620997539,100.52984196113579,50.49563400946231,0.04513775703733369,7.755920402950857,108.55984076012534,77.53615914832191
2025-04-25,93.27999877929688,97.0999984741211,92.8499984741211,96.6500015258789,96.6500015258789,28575300,92.54799995422363,100.25019989013671,93.57305528768048,100.3776913558316,58.82066859834217,0.023076111749832817,7.129965280819629,106.80793051586289,78.28806939258436
2025-04-28,95.58000183105469,97.48999786376953,94.2699966430664,96.38999938964844,96.38999938964844,30456700,92.2064998626709,99.94179992675781,93.84133567834408,100.22131127872638,60.648068974709965,-0.0026901410463077147,6.74509020495894,105.69668027258878,78.71631945275301
2025-04-29,95.76000213623047,97.18000030517578,95.33000183105469,96.05999755859375,96.05999755859375,20700600,91.87249984741212,99.60099990844726,94.05263680979644,100.05812250538784,66.29541226511617,-0.0034236106768782415,6.349854286505132,104.57220842042238,79.17279127440185
2025-04-30,92.80999755859375,97.55000305175781,91.87000274658203,97.3499984741211,97.3499984741211,29730700,91.60099983215332,99.26239990234374,94.36667125401783,99.95192156298522,50.681274277536595,0.013429116680337971,5.963253937009496,103.52750770617232,79.67449195813433
2025-05-01,99.2699966430664,100.0999984741211,96.44999694824219,96.6500015258789,96.6500015258789,29591500,91.28549995422364,98.9015998840332,94.58413127990936,99.82243450270654,63.254419971655,-0.0071905183278279106,5.477813160749392,102.24112627572242,80.32987363272485
2025-05-02,98.4000015258789,99.87999725341797,98.30000305175781,98.80000305175781,98.80000305175781,29957900,91.53549995422364,98.59419998168946,94.98564287722826,99.78233915168894,59.83964931489786,0.022245230128663973,5.707876987724242,102.95125392967212,80.11974597877516
2025-05-05,99.0,102.05000305175781,98.76000213623047,100.58999633789062,100.58999633789062,41268900,92.27699966430664,98.38919998168946,95.51939082586277,99.81401198252038,60.82473387982174,0.018117340393148496,5.878813108586041,104.03462588147872,80.51937344713457
2025-05-06,98.41000366210938,100.06999969482422,97.44000244140625,98.62000274658203,98.62000274658203,54264300,93.02599983215332,98.19940002441406,95.81468719926461,99.76718809091497,55.68065866330706,-0.019584388736740954,5.671091592113183,104.36818301637969,81.68381664792695
2025-05-07,100.75,103.41999816894531,96.87999725341797,100.36000061035156,100.36000061035156,86474400,94.13349990844726,98.12740005493164,96.2475741907967,99.7904356406968,75.09355923536005,0.01764345787173327,4.70613752654371,103.54577496153468,84.72122485535985
2025-05-08,101.91999816894531,105.44000244140625,101.55999755859375,101.69999694824219,101.69999694824219,54231400,94.37649993896484,98.0666000366211,96.76685254864866,99.86532039785544,78.86179315649258,0.01335189647012025,4.971247075301182,104.31899408956721,84.43400578836247
2025-05-09,102.58999633789062,103.54000091552734,101.5999984741211,102.83999633789062,102.83999633789062,31704300,95.08349990844727,98.13319992065429,97.34524719524313,99.9819743562882,86.30253706348941,0.011209433862899854,5.124573194777986,105.33264629800324,84.83435351889129
2025-05-12,110.41999816894531,110.66999816894531,106.9800033569336,108.12000274658203,108.12000274658203,50543400,95.81949996948242,98.29839996337891,98.37141439060875,100.30111272453502,88.51305250627584,0.0513419544604361,5.872532296036374,107.56456456155517,84.07443537740967
2025-05-13,109.5999984741211,113.12999725341797,109.0,112.45999908447266,112.45999908447266,55659500,96.71749992370606,98.5829998779297,99.71318436145293,100.77793179747376,88.59742639259188,0.04014054964522118,6.936869945074303,110.59123981385466,82.84376003355746
2025-05-14,119.83000183105469,122.5199966430664,116.58999633789062,117.72000122070312,117.72000122070312,86743700,97.83899993896485,98.92239990234376,101.42811930042915,101.44232667681608,89.04939297982682,0.046772205042252324,8.360921598944168,114.56084313685318,81.11715674107651
2025-05-15,117.0199966430664,117.5,114.01000213623047,114.98999786376953,114.98999786376953,43843200,99.17399978637695,99.18879989624024,102.71972678265205,101.97360789983387,80.2440652001383,-0.023190650090253895,8.871966628554079,116.9179330434851,81.4300665292688
2025-05-16,118.06999969482422,118.23999786376953,116.01000213623047,117.16999816894531,117.16999816894531,43419700,100.65749969482422,99.55519989013672,104.09594310515617,102.56954477313235,82.2270550149559,0.01895817328180538,9.288029343167247,119.23355838115872,82.08144100848973
2025-05-19,115.0199966430664,115.52999877929688,114.05999755859375,114.73999786376953,114.73999786376953,37737400,102.116499710083,99.84379989624023,105.10966260597648,103.04681744335342,77.19861160081591,-0.020739099967143515,9.081186032978007,120.27887177603901,83.954127644127
2025-05-20,114.3499984741211,114.51000213623047,112.08000183105469,113.51000213623047,113.51000213623047,29030800,103.478999710083,100.18139999389649,105.90969494219114,103.45713841170154,73.57061177179642,-0.010719851406999603,8.608888041072124,120.69677579222724,86.26122362793876
2025-05-21,113.8499984741211,116.0999984741211,111.08999633789062,112.05999755859375,112.05999755859375,43594600,104.56249961853027,100.48739990234375,106.4954380485152,103.79450543706987,71.99543238074412,-0.012774245003506213,8.230170000246789,121.02283961902384,88.1021596180367
2025-05-22,111.9000015258789,112.63999938964844,110.61000061035156,110.70999908447266,110.70999908447266,29252000,105.37449951171875,100.68579986572266,106.89682481384447,104.06570126637979,67.39702041170216,-0.012047104261404318,7.979330586845315,121.33316068540938,89.41583833802812
